idreq,amphId,amphTypeName,fplmunName,fplcouName,lat,lon,transcription,plat,plon,pplace
4307,13516,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN...",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4308,2243,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4309,3588,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GNAC",37.7055700000000016,-5.34851800000000033,"Peñaflor"
4310,1541,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"BAIS",37.6236469999999983,-5.60466499999999979,"Arva"
4311,28239,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4312,15274,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6236469999999983,-5.60466499999999979,"Arva"
4313,15534,"Dressel 20","Caerleon","United Kingdom",51.6133329999999972,-2.9588890000000001,"MAEMRVS",37.6236469999999983,-5.60466499999999979,"Arva"
4314,3422,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4315,30599,"Dressel 20","Rouen","France",49.5213090000000022,0.158146000000000009,"VIRIII",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
4316,521,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"((RAMVS PALMAE))",37.7722750000000005,-5.16239399999999993,"La Corregidora"
4317,5485,"Dressel 20","Barcelona","Spain",41.3983709999999974,2.17410000000000014,"SEDAVITI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4318,2747,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
4319,4196,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERR",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
4320,30489,"Dressel 20","Amiens","France",49.8999999999999986,2.29999999999999982,"PCAEHER",37.6674819999999997,-5.47243600000000008,"La Mallena"
4321,26729,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4322,3236,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LMVE",37.6050639999999987,-5.61980099999999982,"Mejía"
4323,28664,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FMFP",37.7859359999999995,-5.18528900000000004,"La Umbría de Moratalla"
4324,13636,"Dressel 20","Carmona","Spain",37.4712480000000028,-5.64608299999999996,"LGG",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
4325,1333,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"AEMEVP",37.6493740000000017,-5.19713400000000014,"Tarancón"
4326,3740,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
4327,14171,"Dressel 20","Orlen","Germany",50.1816290000000009,8.18680499999999967,"LCM",37.6487789999999976,-5.50614600000000021,"La Catria"
4328,5825,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
4329,26512,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"CORBEL",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
4330,16507,"Dressel 20","Wroxeter","United Kingdom",52.6666669999999968,-2.64999999999999991,"SNR",37.6487789999999976,-5.50614600000000021,"La Catria"
4331,14264,"Dressel 20","Kastell Marienfels","Germany",48.1682279999999992,8.61824799999999946,"IIIENNIORIVLISAE",37.660347999999999,-5.50794799999999984,"huerta del río"
4332,28228,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
4333,28632,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4334,3427,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4335,25847,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MATB",37.8067959999999985,-5.08400400000000019,"Dehesa de Arriba"
4336,2412,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QFRSTSIP",37.6236469999999983,-5.60466499999999979,"Arva"
4337,10114,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"GRADOS",37.6575109999999995,-5.48034200000000027,"Manuel Nieto"
4338,14217,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"IICAMILIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4339,7446,"Dressel 20","Augst","Switzerland",47.5368179999999967,7.71720499999999987,"LCANTP",37.6487789999999976,-5.50614600000000021,"La Catria"
4340,25996,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CPCI",37.6487789999999976,-5.50614600000000021,"La Catria"
4341,14605,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"AELFO",37.6487789999999976,-5.50614600000000021,"La Catria"
4342,8400,"Dressel 20","Roanne","France",44.6909169999999989,5.26539700000000011,"BROODV",37.635984999999998,-5.5115350000000003,"Álamo Alto"
4343,1311,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"AELFO",37.6487789999999976,-5.50614600000000021,"La Catria"
4344,12538,"Dressel 20","Santiponce","Spain",37.4339530000000025,-6.04184300000000007,"CCR",37.6236469999999983,-5.60466499999999979,"Arva"
4345,613,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MATDFMARSIANESSES",37.8056029999999978,-5.07692000000000032,"Casa de Mingaobez (Este)"
4346,16857,"Dressel 20","Newcastle upon Tyne","United Kingdom",54.9880560000000003,-1.61944400000000011,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
4347,425,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFS",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4348,16492,"Dressel 20","Colchester","United Kingdom",51.8833330000000004,0.900000000000000022,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4349,18257,"Dressel 20","Chur","Switzerland",46.8567529999999977,9.52691800000000022,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
4350,14787,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"POPVLI",37.6487789999999976,-5.50614600000000021,"La Catria"
4351,5985,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4352,13018,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4353,2587,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QIA",37.671559000000002,-5.20847000000000016,"Malpica"
4354,18442,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CSP",37.6609600000000029,-5.41380499999999998,"Las Sesenta"
4355,28207,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4356,14931,"Dressel 20","Kastell Marienfels","Germany",48.1682279999999992,8.61824799999999946,"SCAVEN & SCAVEM",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4357,16893,"Dressel 20","Selby","United Kingdom",53.7833329999999989,-1.06666700000000003,"FSCIMNIANO",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4358,3879,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PQHEHE",37.6487789999999976,-5.50614600000000021,"La Catria"
4359,24778,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"IIIENNIIVL",37.660347999999999,-5.50794799999999984,"huerta del río"
4360,4019,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LSAR",37.7816370000000035,-5.18376600000000032,"Casa del Encinarejo Bajo"
4361,24592,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"MAR",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
4362,2000,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IIIENNIIVL",37.660347999999999,-5.50794799999999984,"huerta del río"
4363,13525,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNNF",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4364,3454,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4365,24005,"Dressel 20","Alicante","Spain",38.3500000000000014,-0.450000000000000011,"SEXIRVF",37.6487789999999976,-5.50614600000000021,"La Catria"
4366,1690,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCMY",37.6617869999999968,-5.48644200000000026,"Haza del Olivo"
4367,1664,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SCLT",37.6784200000000027,-5.21427999999999958,"Malpica Sur"
4368,13511,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4369,7428,"Dressel 20","Augst","Switzerland",47.5368179999999967,7.71720499999999987,"CANTONIQVIETI",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4370,16597,"Dressel 20","Warrington","United Kingdom",53.3833330000000004,-2.60000000000000009,"APH",37.6309210000000007,-5.45282399999999967,"El Marchante"
4371,27861,"Dressel 20","Rheinhessen","Germany",49.8333330000000032,8.16666700000000034,"KVFICCEPACOLLEOPAR",37.6875989999999987,-5.27423700000000029,"Madueño"
4372,25719,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAEL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
4373,721,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SCA",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4374,97,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"KVFIGGRVMCOLSICETASI",37.6748540000000034,-5.45143199999999961,"La María"
4375,28156,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PERSEI",37.6236469999999983,-5.60466499999999979,"Arva"
4376,3642,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CPC",37.6575109999999995,-5.48777999999999988,"Los Guerras"
4377,13519,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
4378,88,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FGRVMESEAGGGNNNCE",37.6748540000000034,-5.45143199999999961,"La María"
4379,11824,"Dressel 20","Fuente Palmera","Spain",37.7049379999999985,-5.09964999999999957,"VAR",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
4380,2206,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QFC",37.7055700000000016,-5.34851800000000033,"Peñaflor"
4381,5958,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4382,3547,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SNR",37.6487789999999976,-5.50614600000000021,"La Catria"
4383,24793,"Dressel 20","Vienne","France",45.5247850000000014,4.87345299999999959,"QFC",37.7055700000000016,-5.34851800000000033,"Peñaflor"
4384,33404,"Dressel 20","Bardon Mill","United Kingdom",54.9666670000000011,-2.3333330000000001,"SCALHER",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4385,17376,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"BROODV",37.635984999999998,-5.5115350000000003,"Álamo Alto"
4386,20468,"Dressel 20","Windisch","Switzerland",47.4767560000000017,8.22084599999999988,"BROCOD",37.6487789999999976,-5.50614600000000021,"La Catria"
4387,12666,"Dressel 20","Bregenz","Austria",47.5,9.76666699999999999,"CANTONIQVIETI",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4388,27414,"Dressel 20","Dieburg","Germany",49.8973820000000003,8.84613200000000077,"MMCSVR",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4389,561,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"((RAMVS PALMAE))",37.7722750000000005,-5.16239399999999993,"La Corregidora"
4390,2393,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QFRMED",37.6236469999999983,-5.60466499999999979,"Arva"
4391,2615,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QIAFS",37.671559000000002,-5.20847000000000016,"Malpica"
4392,34424,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"TFAMV",37.6050639999999987,-5.61980099999999982,"Mejía"
4393,25712,"Dressel 20","Wijk bij Duurstede","Netherlands",51.9760119999999972,5.3405800000000001,"MAELIALEX",37.7232109999999992,-5.24641700000000011,"El Mohino"
4394,19671,"Dressel 20","Bavay","France",50.2980519999999984,3.79615500000000017,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4395,489,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"GFSCVFM",37.7691879999999998,-5.11233299999999957,"Dehesilla"
4396,2677,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CIALBHEC",37.671559000000002,-5.20847000000000016,"Malpica"
4397,716,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SCA",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4398,15136,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ASVLE",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
4399,10150,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"LIVNIMELISSI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4400,5105,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MIMOPSI",37.6575109999999995,-5.48777999999999988,"Los Guerras"
4401,12474,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"DIA",37.6731210000000019,-5.430593,"Berro II"
4402,14024,"Dressel 20","Nida-Heddernheim","Germany",50.1595480000000009,8.64583499999999994,"CANTONIQVIETI",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4403,25779,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"TATILIASIATICI",37.5832559999999987,-5.65861500000000017,"Adelfa"
4404,15789,"Dressel 20","Edinburgh","United Kingdom",51.2833329999999989,1.3333330000000001,"QCR",37.3890760000000029,-5.98444299999999973,"Sevilla"
4405,9101,"Dressel 20","Volubilis","Morokko",34.0736970000000028,-5.55703200000000042,"LSELSENC",37.6748010000000022,-5.37715500000000013,"La Rambla y El Acebuchal"
4406,1835,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PCICELI",37.6236469999999983,-5.60466499999999979,"Arva"
4407,9586,"Dressel 6A","Padova","Italy",45.4166669999999968,11.8833330000000004,"STATI",37.6236469999999983,-5.60466499999999979,"Arva"
4408,12097,"Dressel 20","Almodóvar del Río","Spain",37.8107019999999991,-5.02036999999999978,"VAR?",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
4409,417,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFS",37.7629930000000016,-5.19923800000000025,"Villacisneros"
4410,535,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"((RAMVS PALMAE))",37.7722750000000005,-5.16239399999999993,"La Corregidora"
4411,28215,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4412,6832,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
4413,18314,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SCLT",37.6784200000000027,-5.21427999999999958,"Malpica Sur"
4414,1482,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"DATSCOL",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
4415,28198,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4416,18113,"Dressel 20","Volubilis","Morokko",34.0736970000000028,-5.55703200000000042,"MAR",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
4417,18143,"Dressel 20","Banasa","Morokko",34.6014399999999966,-6.11581799999999998,"VIRCIN",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
4418,21386,"Dressel 20","Tróia","Portugal",40.0794929999999994,-8.29339000000000048,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
4419,14974,"Dressel 20","Mainz","Germany",49.9841880000000032,8.27909599999999912,"LVTROPHIMI",37.6236469999999983,-5.60466499999999979,"Arva"
4420,1120,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
4421,614,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MATDFMARSIANESSES",37.8056029999999978,-5.07692000000000032,"Casa de Mingaobez (Este)"
4422,880,"Dressel 20","Hornachuelos","Spain",37.8333330000000032,-5.23333300000000001,"LFFSCA",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4423,1159,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CAP",37.8078679999999991,-4.95505200000000023,"El Sotillo"
4424,5559,"Dressel 20","Ampurias","Spain",42.1395430000000033,3.11780899999999983,"MMCSVR",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4425,2122,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCOLO",37.6141890000000032,-5.11560900000000007,"Alcotrista"
4426,14313,"Dressel 20","Köln","Germany",50.9333329999999975,6.95000000000000018,"LFCCVFSCAL",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4427,18891,"Dressel 20","Ladenburg (Lopodunum)","Germany",49.4730709999999974,8.608962,"FSCIMNIANO",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4428,3447,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNNF",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4429,14845,"Dressel 20","Frankfurt am Main","Germany",50.1155199999999965,8.68416700000000041,"PORPS",37.6487789999999976,-5.50614600000000021,"La Catria"
4430,37044,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"AGRICOLAE",37.8018500000000017,-5.07272199999999973,"Casa de Mingaobez"
4431,13496,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6126959999999997,-5.60742000000000029,"Tostoneras"
4432,36012,"Amphora incerta","Écija","Spain",37.5422030000000007,-5.08259900000000009,"IIIVNIMELISSIETMELISSE",37.4414220000000029,-6.04494799999999977,"Itálica"
4433,5587,"Dressel 20","Lleida","Spain",41.6167370000000005,0.622183000000000042,"IICCLMM",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4434,25861,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGASVLEIANESES",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
4435,14034,"Dressel 20","Nida-Heddernheim","Germany",50.1595480000000009,8.64583499999999994,"CANTONIQVIETI",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4436,28225,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4437,28149,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"FPAT",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
4438,10244,"Dressel 20","Golfe de Fos","France",43.3835430000000031,4.94285100000000011,"PSAVITI",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4439,6435,"Dressel 20","Split","Croatia",43.5138889999999989,16.4558329999999984,"OCPA",37.6748540000000034,-5.45143199999999961,"La María"
4440,28227,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4441,16079,"Dressel 20","St. Albans","United Kingdom",51.8333330000000032,-0.25,"DIA",37.6748540000000034,-5.45143199999999961,"La María"
4442,18421,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LMVE",37.5888610000000014,-5.62663600000000041,"Villar Tesoro"
4443,2209,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"QFC",37.7055700000000016,-5.34851800000000033,"Peñaflor"
4444,349,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVCAT",37.6355720000000034,-5.15318699999999996,"Las Ánimas"
4445,14684,"Dressel 20","Orlen","Germany",50.1816290000000009,8.18680499999999967,"PNN & PNNAR",37.6236469999999983,-5.60466499999999979,"Arva"
4446,3925,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CRA",37.6487789999999976,-5.50614600000000021,"La Catria"
4447,16160,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"QIMFN",37.671559000000002,-5.20847000000000016,"Malpica"
4448,3397,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4449,14677,"Dressel 20","Niederbieber","Germany",50.2715150000000008,8.56691700000000012,"PNN",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4450,13530,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNPHILO",37.6126959999999997,-5.60742000000000029,"Tostoneras"
4451,3308,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"NIII & IIIN",37.6236469999999983,-5.60466499999999979,"Arva"
4452,24596,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"MIM",37.6487789999999976,-5.50614600000000021,"La Catria"
4453,6021,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MGG",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4454,29666,"Dressel 20","Brenes","Spain",37.5494449999999986,-5.87138899999999975,"VIRAV",37.5366149999999976,-5.9009520000000002,"Villar de Brenes"
4455,3099,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MLPIG",37.7722750000000005,-5.16239399999999993,"La Corregidora"
4456,16862,"Dressel 20","Cirencester","United Kingdom",51.7333330000000018,-1.98333300000000001,"SAXOFERREO",37.6236469999999983,-5.60466499999999979,"Arva"
4457,21228,"Dressel 20","Peñaflor","Spain",37.7089190000000016,-5.34504000000000001,"QAO",37.7175020000000032,-5.41266800000000003,"La Coscoja"
4458,23846,"Dressel 20","Alise-Sainte-Reine","France",47.5378540000000029,4.48594999999999988,"EROTIS",37.6176310000000029,-5.5562630000000004,"Azanaque-Castillejo"
4459,16469,"Dressel 20","Abernethy","United Kingdom",56.3333330000000032,-3.3333330000000001,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4460,24609,"Dressel 20","Lyon?","France",45.7484570000000019,4.84671099999999999,"QANTR",37.6487789999999976,-5.50614600000000021,"La Catria"
4461,18932,"Dressel 20","Mainz-Kastel","Germany",50.0099370000000008,8.28290900000000008,"LFCABAB",37.6141890000000032,-5.11560900000000007,"Alcotrista"
4462,15590,"Dressel 20","Edinburgh","United Kingdom",51.2833329999999989,1.3333330000000001,"CANTONIQVIET...",37.6158119999999982,-5.66815499999999961,"Alcolea del Río"
4463,15626,"Dressel 20","London","United Kingdom",51.514248000000002,-0.0931450000000000056,"CAPF",37.6171719999999965,-5.56554400000000005,"Castillo de Azanaque"
4464,1800,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"CAS",37.6248709999999988,-5.55045900000000003,"El Judío"
4465,4140,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"SAXOFERREO",37.7207459999999983,-5.29236299999999993,"Huerta de Belén"
4466,18862,"Dressel 20","Altkalkar","Germany",51.7333330000000018,6.28333299999999983,"TATASIATICI",37.581744999999998,-5.66918599999999984,"Guadajoz"
4467,7187,"Dressel 20","Lora del Río","Spain",37.6589609999999979,-5.52751000000000037,"MMRP",37.635984999999998,-5.5115350000000003,"Álamo Alto"
4468,13202,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4469,1631,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LCHE",37.6487789999999976,-5.50614600000000021,"La Catria"
4470,16394,"Dressel 20","Leicester","United Kingdom",52.6333330000000004,-1.13333299999999992,"CMS",37.8091229999999996,-4.96704699999999999,"El Temple"
4471,25960,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"IICLM",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4472,13061,"Dressel 20","Alcolea del Río","Spain",37.6150579999999977,-5.6669419999999997,"DFF",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4473,3734,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FPAT",37.581744999999998,-5.66918599999999984,"Guadajoz"
4474,16460,"Dressel 20","Ilchester","United Kingdom",51.0072219999999987,-2.67833299999999985,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4475,28205,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4476,20514,"Dressel 20","Nyon","Switzerland",46.388848000000003,6.23931900000000006,"CVVA",37.7691879999999998,-5.11233299999999957,"Dehesilla"
4477,13958,"Dressel 20","Orlen","Germany",50.1816290000000009,8.18680499999999967,"LAL",37.6535799999999981,-5.18478399999999962,"Las Valbuenas"
4478,3430,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6236469999999983,-5.60466499999999979,"Arva"
4479,20298,"Dressel 20","Ostia Antica","Italy",41.75,12.2833330000000007,"IIIVNIMELISSIETMELISSE",37.4414220000000029,-6.04494799999999977,"Itálica"
4480,2736,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"MIM",37.7055700000000016,-5.34851800000000033,"Peñaflor"
4481,3408,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"PNN",37.6161799999999999,-5.64492800000000017,"El Tejarillo"
4482,16405,"Dressel 20","Chester","United Kingdom",53.2000000000000028,-2.9166669999999999,"LMVE",37.6050639999999987,-5.61980099999999982,"Mejía"
4483,391,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCCVFM (LCCVEM)",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
4484,465,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFLVCCVFS?",37.7529370000000029,-5.21186099999999985,"Cerro de los Pesebres"
4485,143,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"FIGASVLEIANESES",37.7981279999999984,-4.9953479999999999,"El Rodriguillo"
4486,20407,"Dressel 20","Nuits-Saint-Georges","France",47.1368289999999988,4.94900099999999998,"IIIVNMELISSIETMELISSE",37.5859510000000014,-5.08842899999999965,"Las Delicias"
4487,28559,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"ARVA",37.6236469999999983,-5.60466499999999979,"Arva"
4488,12238,"Dressel 20","Fuente Palmera","Spain",37.7049379999999985,-5.09964999999999957,"VAR",37.766491000000002,-5.12506099999999964,"Barranco del Picacho"
4489,2177,"Dressel 20","Roma","Italy",41.8999999999999986,12.483333,"LFCFP",37.6970990000000015,-5.26200400000000013,"Las Monjas"
4490,19674,"Dressel 20","Bavay","France",50.2980519999999984,3.79615500000000017,"PANRF",37.6487789999999976,-5.50614600000000021,"La Catria"
